日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2,CO-W,FSP-W,date
24/3/2021,19,中環,108,60,215,443,7,103,10,144,67,2057/3/3
24/3/2021,20,中環,93,59,212,418,10,103,11,142,68,2057/3/4
24/3/2021,21,中環,93,64,188,302,17,105,9,132,65,2057/3/5
24/3/2021,22,中環,100,68,224,346,8,110,11,157,69,2057/3/6
24/3/2021,23,中環,114,68,210,376,5,110,12,158,73,2057/3/7
24/3/2021,24,中環,112,63,165,248,9,104,7,128,71,2057/3/8
25/3/2021,1,中環,79,60,170,248,15,92,10,131,66,2057/3/9
25/3/2021,2,中環,88,64,175,253,6,100,11,138,69,2057/3/10
25/3/2021,3,中環,88,66,175,253,5,97,11,142,72,2057/3/11
25/3/2021,4,中環,88,59,149,212,6,85,7,141,70,2057/3/12
25/3/2021,5,中環,71,59,83,99,56,90,6,127,74,2057/3/13
25/3/2021,6,中環,59,47,39,44,83,77,4,119,64,2057/3/14
25/3/2021,7,中環,54,33,34,40,75,53,3,108,38,2057/3/15
25/3/2021,8,中環,52,24,55,71,60,43,4,107,29,2057/3/16
25/3/2021,9,中環,55,19,87,151,42,42,4,113,25,2057/3/17
25/3/2021,10,中環,60,25,69,106,54,52,4,120,30,2057/3/18
25/3/2021,11,中環,68,32,69,110,64,57,4,115,36,2057/3/19
25/3/2021,12,中環,60,29,68,99,75,56,4,107,33,2057/3/20
25/3/2021,13,中環,58,28,58,80,90,56,4,108,32,2057/3/21
25/3/2021,14,中環,59,30,73,102,86,57,4,109,34,2057/3/22
25/3/2021,15,中環,54,28,72,98,90,56,5,107,35,2057/3/23
25/3/2021,16,中環,51,28,67,91,99,54,5,110,32,2057/3/24
25/3/2021,17,中環,50,25,89,127,78,50,5,112,28,2057/3/25
25/3/2021,18,中環,57,24,96,149,67,50,4,108,29,2057/3/26
25/3/2021,19,中環,64,25,115,188,58,51,5,115,33,2057/3/27
25/3/2021,20,中環,61,21,92,126,70,47,4,110,29,2057/3/28
25/3/2021,21,中環,60,22,71,91,85,47,3,107,29,2057/3/29
25/3/2021,22,中環,50,24,57,72,85,49,3,101,28,2057/3/30
25/3/2021,23,中環,43,24,58,73,86,48,3,96,27,2057/3/31
25/3/2021,24,中環,41,21,48,61,95,45,3,91,23,2057/4/1
26/3/2021,1,中環,35,15,31,38,98,35,2,90,16,2057/4/2
26/3/2021,2,中環,33,11,22,24,100,25,2,86,12,2057/4/3
26/3/2021,3,中環,30,11,15,17,101,24,2,86,16,2057/4/4
26/3/2021,4,中環,26,9,14,16,98,21,2,77,17,2057/4/5
26/3/2021,5,中環,24,10,14,17,96,21,2,80,13,2057/4/6
26/3/2021,6,中環,25,11,20,24,92,22,2,76,11,2057/4/7
26/3/2021,7,中環,27,9,27,36,82,21,2,79,10,2057/4/8
26/3/2021,8,中環,31,10,41,57,68,22,2,87,11,2057/4/9
26/3/2021,9,中環,35,12,74,136,41,24,3,91,13,2057/4/10
26/3/2021,10,中環,41,13,69,118,46,26,3,101,15,2057/4/11
26/3/2021,11,中環,49,12,69,120,49,25,3,97,16,2057/4/12
26/3/2021,12,中環,52,13,66,107,53,27,3,97,16,2057/4/13
26/3/2021,13,中環,50,18,71,113,61,32,3,97,16,2057/4/14
26/3/2021,14,中環,51,16,67,102,71,30,3,108,23,2057/4/15
26/3/2021,15,中環,63,13,71,113,65,27,3,112,22,2057/4/16
26/3/2021,16,中環,62,17,95,159,50,31,4,103,20,2057/4/17
26/3/2021,17,中環,45,17,80,124,62,33,3,98,19,2057/4/18
26/3/2021,18,中環,54,17,87,140,60,32,4,106,19,2057/4/19
26/3/2021,19,中環,53,20,101,174,52,34,4,107,22,2057/4/20
26/3/2021,20,中環,57,23,89,123,59,37,3,105,25,2057/4/21
26/3/2021,21,中環,59,21,71,96,67,35,3,97,26,2057/4/22
26/3/2021,22,中環,53,18,66,83,60,31,3,96,23,2057/4/23
26/3/2021,23,中環,43,16,59,72,66,28,2,98,19,2057/4/24
26/3/2021,24,中環,42,16,64,82,62,29,2,107,17,2057/4/25
27/3/2021,1,中環,40,14,45,53,70,32,2,99,21,2057/4/26
27/3/2021,2,中環,38,13,45,52,66,27,2,97,17,2057/4/27
27/3/2021,3,中環,38,13,45,52,59,25,2,100,16,2057/4/28
27/3/2021,4,中環,37,12,33,40,69,24,2,98,16,2057/4/29
27/3/2021,5,中環,37,16,37,45,61,29,2,93,18,2057/4/30
27/3/2021,6,中環,36,14,39,50,60,28,2,97,17,2057/5/1
27/3/2021,7,中環,38,15,39,48,59,33,2,100,19,2057/5/2
27/3/2021,8,中環,38,15,52,80,48,31,2,108,21,2057/5/3
27/3/2021,9,中環,43,17,81,163,29,31,4,111,23,2057/5/4
27/3/2021,10,中環,52,19,87,155,26,35,4,113,23,2057/5/5
27/3/2021,11,中環,76,20,97,202,23,37,4,114,21,2057/5/6
27/3/2021,12,中環,71,20,104,226,17,40,4,112,22,2057/5/7
27/3/2021,13,中環,59,20,100,194,28,41,4,114,24,2057/5/8
27/3/2021,14,中環,64,20,82,133,40,35,3,111,24,2057/5/9
27/3/2021,15,中環,64,18,103,172,31,34,4,118,22,2057/5/10
27/3/2021,16,中環,59,21,96,183,30,37,4,114,23,2057/5/11
27/3/2021,17,中環,69,22,86,144,29,34,4,121,24,2057/5/12
27/3/2021,18,中環,60,18,95,175,22,30,3,124,23,2057/5/13
27/3/2021,19,中環,69,20,97,179,14,32,4,134,26,2057/5/14
27/3/2021,20,中環,77,21,101,198,10,33,4,131,33,2057/5/15
27/3/2021,21,中環,75,21,119,298,6,35,5,125,30,2057/5/16
27/3/2021,22,中環,71,25,124,385,3,45,8,120,28,2057/5/17
27/3/2021,23,中環,79,28,114,381,3,50,9,139,27,2057/5/18
27/3/2021,24,中環,81,29,109,321,3,47,9,116,26,2057/5/19
28/3/2021,1,中環,80,25,107,344,3,43,9,119,30,2057/5/20
28/3/2021,2,中環,76,26,92,343,3,47,9,122,30,2057/5/21
28/3/2021,3,中環,69,21,96,321,3,37,8,122,27,2057/5/22
28/3/2021,4,中環,68,27,97,316,2,41,12,127,27,2057/5/23
28/3/2021,5,中環,67,28,97,378,2,41,14,121,28,2057/5/24
28/3/2021,6,中環,62,27,90,308,3,40,14,113,31,2057/5/25
28/3/2021,7,中環,55,28,80,233,3,44,9,108,34,2057/5/26
28/3/2021,8,中環,66,29,94,386,3,44,12,107,27,2057/5/27
28/3/2021,9,中環,63,29,97,398,4,47,13,110,24,2057/5/28
28/3/2021,10,中環,51,31,95,279,6,50,10,101,24,2057/5/29
28/3/2021,11,中環,45,20,52,103,38,36,5,99,19,2057/5/30
28/3/2021,12,中環,38,14,29,48,52,23,3,100,16,2057/5/31
28/3/2021,13,中環,36,12,27,44,52,19,3,102,17,2057/6/1
28/3/2021,14,中環,45,15,49,105,31,22,3,103,15,2057/6/2
28/3/2021,15,中環,44,14,47,97,38,23,3,104,14,2057/6/3
28/3/2021,16,中環,49,14,57,119,28,24,3,100,13,2057/6/4
28/3/2021,17,中環,55,13,57,121,31,21,3,98,13,2057/6/5
28/3/2021,18,中環,63,12,61,118,21,19,4,103,14,2057/6/6
28/3/2021,19,中環,68,13,60,111,13,20,4,104,13,2057/6/7
28/3/2021,20,中環,61,12,74,155,5,19,9,111,18,2057/6/8
28/3/2021,21,中環,53,13,59,105,13,21,4,104,15,2057/6/9
28/3/2021,22,中環,50,10,59,114,10,17,4,99,12,2057/6/10
28/3/2021,23,中環,38,10,44,64,19,18,3,101,12,2057/6/11
28/3/2021,24,中環,35,12,50,89,12,19,4,97,11,2057/6/12
29/3/2021,1,中環,36,13,53,99,10,23,4,94,12,2057/6/13
29/3/2021,2,中環,40,14,44,88,16,22,3,89,12,2057/6/14
29/3/2021,3,中環,40,13,44,88,23,18,3,88,12,2057/6/15
29/3/2021,4,中環,38,11,36,60,22,15,3,87,10,2057/6/16
29/3/2021,5,中環,34,7,35,61,16,12,2,93,9,2057/6/17
29/3/2021,6,中環,40,10,47,87,10,15,3,89,9,2057/6/18
29/3/2021,7,中環,44,9,60,154,3,18,4,95,10,2057/6/19
29/3/2021,8,中環,54,14,65,219,4,24,6,100,9,2057/6/20
29/3/2021,9,中環,59,17,74,306,5,27,9,105,12,2057/6/21
29/3/2021,10,中環,49,18,59,198,9,26,8,105,14,2057/6/22
29/3/2021,11,中環,64,18,67,238,8,26,7,105,14,2057/6/23
29/3/2021,12,中環,55,12,63,233,14,20,5,95,11,2057/6/24
29/3/2021,13,中環,48,14,46,129,25,20,4,91,11,2057/6/25
29/3/2021,14,中環,49,12,54,168,17,18,4,95,13,2057/6/26
29/3/2021,15,中環,53,14,62,225,11,21,5,95,12,2057/6/27
29/3/2021,16,中環,53,12,54,191,12,19,5,99,13,2057/6/28
29/3/2021,17,中環,53,11,58,174,9,16,6,97,10,2057/6/29
29/3/2021,18,中環,53,9,52,166,10,15,6,100,12,2057/6/30
29/3/2021,19,中環,48,13,45,124,14,17,5,110,13,2057/7/1
29/3/2021,20,中環,35,10,31,68,25,13,3,117,12,2057/7/2
29/3/2021,21,中環,41,11,33,60,25,14,3,121,13,2057/7/3
29/3/2021,22,中環,31,10,24,38,31,13,3,112,12,2057/7/4
29/3/2021,23,中環,31,8,21,43,31,11,3,104,12,2057/7/5
29/3/2021,24,中環,32,8,20,43,29,11,3,108,10,2057/7/6
30/3/2021,1,中環,28,10,24,44,26,12,2,101,9,2057/7/7
30/3/2021,2,中環,30,8,28,48,23,11,3,96,10,2057/7/8
30/3/2021,3,中環,25,9,21,34,32,12,3,96,10,2057/7/9
30/3/2021,4,中環,26,8,22,34,26,11,3,91,10,2057/7/10
30/3/2021,5,中環,26,8,24,41,26,11,3,91,8,2057/7/11
30/3/2021,6,中環,25,8,21,35,27,11,2,92,9,2057/7/12
30/3/2021,7,中環,29,7,28,56,23,10,3,94,8,2057/7/13
30/3/2021,8,中環,37,7,42,105,18,10,4,107,9,2057/7/14
30/3/2021,9,中環,43,8,58,198,13,11,5,99,12,2057/7/15
30/3/2021,10,中環,34,11,40,82,24,15,3,101,15,2057/7/16
30/3/2021,11,中環,40,11,45,103,26,16,4,97,14,2057/7/17
30/3/2021,12,中環,42,9,43,95,26,13,5,97,15,2057/7/18
30/3/2021,13,中環,63,10,62,182,17,16,6,96,14,2057/7/19
30/3/2021,14,中環,51,19,51,134,23,27,4,91,13,2057/7/20
30/3/2021,15,中環,59,16,76,252,11,25,7,91,16,2057/7/21
30/3/2021,16,中環,47,11,54,147,20,20,6,94,13,2057/7/22
30/3/2021,17,中環,28,11,38,83,32,16,3,103,12,2057/7/23
30/3/2021,18,中環,40,9,51,144,21,14,4,99,10,2057/7/24
30/3/2021,19,中環,37,15,41,91,25,20,3,112,11,2057/7/25
30/3/2021,20,中環,38,11,38,74,23,15,3,121,14,2057/7/26
30/3/2021,21,中環,40,12,36,78,25,16,3,113,16,2057/7/27
30/3/2021,22,中環,44,12,37,94,22,17,3,107,14,2057/7/28
30/3/2021,23,中環,32,10,28,59,27,14,3,104,10,2057/7/29
30/3/2021,24,中環,39,11,38,94,18,15,3,109,10,2057/7/30
31/3/2021,1,中環,38,9,38,94,16,18,3,110,10,2057/7/31
31/3/2021,2,中環,33,8,31,82,20,13,3,97,12,2057/8/1
31/3/2021,3,中環,33,8,31,82,28,13,3,105,9,2057/8/2
31/3/2021,4,中環,27,6,19,37,31,9,3,91,13,2057/8/3
31/3/2021,5,中環,32,7,28,54,24,11,3,92,11,2057/8/4
31/3/2021,6,中環,34,5,35,64,15,9,3,93,8,2057/8/5
31/3/2021,7,中環,36,6,45,112,15,11,4,100,10,2057/8/6
31/3/2021,8,中環,48,12,57,190,5,17,5,102,10,2057/8/7
31/3/2021,9,中環,51,12,63,223,9,17,5,109,12,2057/8/8
31/3/2021,10,中環,51,9,60,200,12,15,5,104,11,2057/8/9
31/3/2021,11,中環,51,11,63,188,13,17,5,104,11,2057/8/10
31/3/2021,12,中環,54,11,59,206,11,17,3,104,10,2057/8/11
31/3/2021,13,中環,49,9,46,133,19,16,3,93,10,2057/8/12
31/3/2021,14,中環,39,10,43,108,23,14,2,93,13,2057/8/13
31/3/2021,15,中環,45,14,54,162,17,20,3,93,13,2057/8/14
31/3/2021,16,中環,31,12,34,70,27,19,2,98,14,2057/8/15
31/3/2021,17,中環,29,11,39,99,20,16,2,103,14,2057/8/16
31/3/2021,18,中環,40,7,40,100,18,11,3,110,11,2057/8/17
31/3/2021,19,中環,57,10,56,187,9,14,4,111,12,2057/8/18
31/3/2021,20,中環,60,10,51,190,10,14,3,114,12,2057/8/19
31/3/2021,21,中環,51,12,42,125,14,17,2,112,11,2057/8/20
31/3/2021,22,中環,43,10,53,154,8,15,3,102,10,2057/8/21
31/3/2021,23,中環,38,12,44,111,9,17,3,106,10,2057/8/22
31/3/2021,24,中環,37,6,39,93,12,11,2,105,11,2057/8/23
1/4/2021,1,中環,34,11,40,98,10,16,3,93,11,2057/8/24
1/4/2021,2,中環,30,13,37,77,11,16,2,94,10,2057/8/25
1/4/2021,3,中環,28,11,28,53,18,14,2,94,11,2057/8/26
1/4/2021,4,中環,30,11,25,51,20,13,2,93,7,2057/8/27
1/4/2021,5,中環,30,10,27,62,20,12,2,86,7,2057/8/28
1/4/2021,6,中環,32,11,41,93,17,13,2,91,7,2057/8/29
1/4/2021,7,中環,33,11,38,88,18,14,2,91,9,2057/8/30
1/4/2021,8,中環,43,11,51,160,12,14,2,104,12,2057/8/31
1/4/2021,9,中環,64,12,81,307,6,18,5,103,14,2057/9/1
1/4/2021,10,中環,53,20,65,227,11,27,4,97,13,2057/9/2
1/4/2021,11,中環,50,16,53,166,20,23,3,101,13,2057/9/3
1/4/2021,12,中環,49,11,54,163,19,17,3,101,13,2057/9/4
1/4/2021,13,中環,46,11,49,125,22,15,2,97,14,2057/9/5
1/4/2021,14,中環,45,11,37,82,26,14,2,99,14,2057/9/6
1/4/2021,15,中環,37,16,37,96,27,19,2,95,17,2057/9/7
1/4/2021,16,中環,41,13,46,133,22,16,2,99,16,2057/9/8
1/4/2021,17,中環,41,11,45,121,17,15,2,101,14,2057/9/9
1/4/2021,18,中環,33,13,33,78,25,15,2,107,15,2057/9/10
1/4/2021,19,中環,35,13,38,89,22,14,2,113,19,2057/9/11
1/4/2021,20,中環,35,11,34,74,24,14,2,108,18,2057/9/12
1/4/2021,21,中環,48,15,54,126,9,18,3,110,16,2057/9/13
1/4/2021,22,中環,46,17,51,121,10,20,3,108,17,2057/9/14
1/4/2021,23,中環,42,15,48,126,12,19,2,110,15,2057/9/15
1/4/2021,24,中環,43,13,45,106,16,17,2,101,13,2057/9/16
2/4/2021,1,中環,29,11,26,50,26,14,1,98,11,2057/9/17
2/4/2021,2,中環,30,8,29,56,23,10,1,93,12,2057/9/18
2/4/2021,3,中環,30,12,29,56,14,13,1,99,10,2057/9/19
2/4/2021,4,中環,31,10,30,51,21,13,1,88,9,2057/9/20
2/4/2021,5,中環,28,10,33,72,17,13,2,92,10,2057/9/21
2/4/2021,6,中環,35,11,32,64,15,14,1,88,10,2057/9/22
2/4/2021,7,中環,31,13,38,78,12,18,2,95,11,2057/9/23
2/4/2021,8,中環,34,11,46,116,7,15,2,107,14,2057/9/24
2/4/2021,9,中環,31,14,37,66,16,18,1,103,16,2057/9/25
2/4/2021,10,中環,31,14,38,59,19,17,1,108,16,2057/9/26
2/4/2021,11,中環,37,14,56,144,11,18,2,102,15,2057/9/27
2/4/2021,12,中環,43,16,74,233,7,24,4,96,15,2057/9/28
2/4/2021,13,中環,39,16,52,105,21,24,2,106,17,2057/9/29
2/4/2021,14,中環,39,16,43,81,31,24,2,106,16,2057/9/30
2/4/2021,15,中環,38,17,40,72,34,20,2,103,17,2057/10/1
2/4/2021,16,中環,37,15,54,111,21,17,3,111,16,2057/10/2
2/4/2021,17,中環,37,14,51,91,19,17,4,100,15,2057/10/3
2/4/2021,18,中環,36,15,36,58,26,18,2,101,16,2057/10/4
2/4/2021,19,中環,37,9,46,79,20,11,3,108,16,2057/10/5
2/4/2021,20,中環,45,11,51,90,16,14,4,119,17,2057/10/6
2/4/2021,21,中環,44,13,51,85,15,15,2,112,17,2057/10/7
2/4/2021,22,中環,39,12,32,38,34,15,2,109,16,2057/10/8
2/4/2021,23,中環,47,11,76,298,5,15,6,102,14,2057/10/9
2/4/2021,24,中環,45,17,73,263,4,28,8,101,14,2057/10/10
3/4/2021,1,中環,56,16,68,228,3,24,7,100,14,2057/10/11
3/4/2021,2,中環,47,17,65,176,4,22,5,104,11,2057/10/12
3/4/2021,3,中環,47,16,59,111,6,19,3,104,12,2057/10/13
3/4/2021,4,中環,41,16,48,101,8,19,2,94,11,2057/10/14
3/4/2021,5,中環,37,12,43,77,9,16,2,97,13,2057/10/15
3/4/2021,6,中環,36,9,38,64,7,10,2,100,14,2057/10/16
3/4/2021,7,中環,43,10,44,131,4,12,2,106,12,2057/10/17
3/4/2021,8,中環,66,14,64,286,4,17,5,107,13,2057/10/18
3/4/2021,9,中環,44,18,61,193,5,22,6,111,14,2057/10/19
3/4/2021,10,中環,48,14,68,228,5,18,6,120,20,2057/10/20
3/4/2021,11,中環,43,14,76,259,6,20,6,104,17,2057/10/21
3/4/2021,12,中環,43,15,73,249,7,21,7,107,14,2057/10/22
3/4/2021,13,中環,44,15,62,169,11,21,6,95,15,2057/10/23
3/4/2021,14,中環,58,13,61,155,9,16,13,97,16,2057/10/24
3/4/2021,15,中環,48,13,63,149,12,18,7,102,16,2057/10/25
3/4/2021,16,中環,43,11,54,144,14,16,4,104,14,2057/10/26
3/4/2021,17,中環,54,11,54,132,16,15,3,113,13,2057/10/27
3/4/2021,18,中環,77,12,49,94,15,16,2,118,11,2057/10/28
3/4/2021,19,中環,71,7,50,100,13,10,2,108,12,2057/10/29
3/4/2021,20,中環,55,10,45,78,15,12,2,118,13,2057/10/30
3/4/2021,21,中環,53,15,51,109,8,18,2,113,15,2057/10/31
3/4/2021,22,中環,41,14,54,106,4,20,2,105,14,2057/11/1
3/4/2021,23,中環,37,10,48,105,3,15,2,104,12,2057/11/2
3/4/2021,24,中環,39,11,56,173,3,18,3,97,10,2057/11/3
4/4/2021,1,中環,45,16,59,191,3,22,4,92,10,2057/11/4
4/4/2021,2,中環,48,18,67,213,3,25,4,93,11,2057/11/5
4/4/2021,3,中環,48,19,67,213,3,24,4,105,12,2057/11/6
4/4/2021,4,中環,52,16,58,203,3,21,5,106,13,2057/11/7
4/4/2021,5,中環,53,14,56,175,3,18,5,101,14,2057/11/8
4/4/2021,6,中環,51,12,54,171,3,17,6,111,15,2057/11/9
4/4/2021,7,中環,56,15,57,257,4,21,7,124,16,2057/11/10
4/4/2021,8,中環,52,16,58,203,5,24,8,119,20,2057/11/11
4/4/2021,9,中環,38,16,44,93,8,25,4,121,20,2057/11/12
4/4/2021,10,中環,45,23,46,99,15,34,3,115,28,2057/11/13
4/4/2021,11,中環,45,21,45,87,29,31,2,110,29,2057/11/14
4/4/2021,12,中環,48,23,49,95,46,31,2,117,27,2057/11/15
4/4/2021,13,中環,59,19,50,81,48,30,1,128,29,2057/11/16
4/4/2021,14,中環,64,21,46,73,54,35,1,132,29,2057/11/17
4/4/2021,15,中環,62,19,50,80,62,32,1,133,25,2057/11/18
4/4/2021,16,中環,58,10,45,59,70,21,1,123,16,2057/11/19
4/4/2021,17,中環,62,14,42,52,70,21,1,135,13,2057/11/20
4/4/2021,18,中環,61,15,54,66,59,20,1,141,16,2057/11/21
4/4/2021,19,中環,76,14,57,82,47,18,1,159,23,2057/11/22
4/4/2021,20,中環,88,23,55,77,36,32,1,157,40,2057/11/23
4/4/2021,21,中環,91,32,55,90,31,40,1,160,38,2057/11/24
4/4/2021,22,中環,73,23,52,73,58,30,1,143,31,2057/11/25
4/4/2021,23,中環,67,17,58,74,60,24,1,134,22,2057/11/26
4/4/2021,24,中環,67,24,48,59,76,34,1,135,24,2057/11/27
5/4/2021,1,中環,69,27,32,35,92,38,1,134,27,2057/11/28
5/4/2021,2,中環,72,21,30,33,91,28,1,134,22,2057/11/29
5/4/2021,3,中環,70,27,25,29,94,39,1,134,28,2057/11/30
5/4/2021,4,中環,69,24,24,27,89,35,1,128,27,2057/12/1
5/4/2021,5,中環,69,20,25,28,83,24,1,133,22,2057/12/2
5/4/2021,6,中環,71,18,22,23,85,21,1,134,18,2057/12/3
5/4/2021,7,中環,73,21,33,40,72,24,1,136,21,2057/12/4
5/4/2021,8,中環,78,24,47,59,53,31,1,142,24,2057/12/5
5/4/2021,9,中環,78,26,42,56,60,37,1,148,30,2057/12/6
5/4/2021,10,中環,82,23,48,71,60,35,1,146,29,2057/12/7
5/4/2021,11,中環,88,21,48,68,61,36,1,146,28,2057/12/8
5/4/2021,12,中環,84,25,54,72,74,41,1,140,31,2057/12/9
5/4/2021,13,中環,81,24,60,89,76,39,1,143,32,2057/12/10
5/4/2021,14,中環,74,21,56,75,83,35,1,139,28,2057/12/11
5/4/2021,15,中環,68,20,54,71,90,34,1,137,27,2057/12/12
5/4/2021,16,中環,64,22,48,62,96,37,1,136,30,2057/12/13
5/4/2021,17,中環,62,22,52,72,91,35,1,124,25,2057/12/14
5/4/2021,18,中環,64,20,49,61,93,32,1,138,24,2057/12/15
5/4/2021,19,中環,73,25,60,82,86,40,1,152,29,2057/12/16
5/4/2021,20,中環,77,31,63,82,82,48,1,155,38,2057/12/17
5/4/2021,21,中環,80,31,64,83,79,46,1,140,37,2057/12/18
5/4/2021,22,中環,71,33,52,66,86,49,1,133,34,2057/12/19
5/4/2021,23,中環,68,29,51,62,86,45,1,140,34,2057/12/20
5/4/2021,24,中環,67,30,68,92,72,48,1,137,34,2057/12/21
6/4/2021,1,中環,61,30,35,39,98,53,1,129,34,2057/12/22
6/4/2021,2,中環,62,29,34,38,93,46,1,129,35,2057/12/23
6/4/2021,3,中環,62,31,34,38,96,47,1,136,33,2057/12/24
6/4/2021,4,中環,61,30,29,31,95,48,2,124,34,2057/12/25
6/4/2021,5,中環,61,30,33,37,94,49,2,124,32,2057/12/26
6/4/2021,6,中環,66,29,40,49,85,51,2,130,29,2057/12/27
6/4/2021,7,中環,63,30,52,66,73,53,2,127,32,2057/12/28
6/4/2021,8,中環,63,34,46,55,79,56,2,127,38,2057/12/29
6/4/2021,9,中環,61,32,47,59,78,53,2,128,36,2057/12/30
6/4/2021,10,中環,68,35,55,71,73,55,2,144,38,2057/12/31
6/4/2021,11,中環,76,37,59,76,70,58,2,144,41,2058/1/1
6/4/2021,12,中環,76,37,74,108,69,62,2,137,43,2058/1/2
6/4/2021,13,中環,71,33,47,54,112,53,1,129,41,2058/1/3
6/4/2021,14,中環,66,35,63,79,111,52,1,127,42,2058/1/4
6/4/2021,15,中環,63,35,68,80,116,52,2,134,40,2058/1/5
6/4/2021,16,中環,65,34,83,107,105,53,2,139,40,2058/1/6
6/4/2021,17,中環,63,34,101,143,84,53,2,136,40,2058/1/7
6/4/2021,18,中環,73,34,106,137,92,54,2,134,38,2058/1/8
6/4/2021,19,中環,66,28,67,79,121,48,2,141,40,2058/1/9
6/4/2021,20,中環,69,31,63,70,115,48,2,139,43,2058/1/10
6/4/2021,21,中環,67,33,61,70,109,50,2,120,42,2058/1/11
6/4/2021,22,中環,57,27,56,60,111,43,2,121,36,2058/1/12
6/4/2021,23,中環,53,30,51,61,103,46,2,118,34,2058/1/13
6/4/2021,24,中環,49,27,52,69,102,44,2,116,32,2058/1/14
7/4/2021,1,中環,46,22,35,38,108,38,1,114,26,2058/1/15
7/4/2021,2,中環,47,17,24,26,106,29,1,108,23,2058/1/16
7/4/2021,3,中環,40,19,18,18,110,30,1,108,21,2058/1/17
7/4/2021,4,中環,42,15,19,20,113,28,1,104,19,2058/1/18
7/4/2021,5,中環,39,14,19,20,114,26,1,103,19,2058/1/19
7/4/2021,6,中環,41,15,21,23,113,27,1,102,17,2058/1/20
7/4/2021,7,中環,44,17,30,34,113,28,1,106,19,2058/1/21
7/4/2021,8,中環,49,19,57,73,76,33,1,110,21,2058/1/22
7/4/2021,9,中環,51,17,94,149,54,31,2,112,21,2058/1/23
7/4/2021,10,中環,54,18,85,120,60,35,2,113,23,2058/1/24
7/4/2021,11,中環,57,22,86,132,49,43,2,109,23,2058/1/25
7/4/2021,12,中環,58,19,72,109,58,41,2,111,23,2058/1/26
7/4/2021,13,中環,58,20,70,98,65,40,2,118,23,2058/1/27
7/4/2021,14,中環,66,17,63,85,65,34,2,118,22,2058/1/28
7/4/2021,15,中環,54,24,70,96,65,40,2,114,26,2058/1/29
7/4/2021,16,中環,55,18,78,111,65,35,2,118,23,2058/1/30
7/4/2021,17,中環,54,14,85,132,62,31,2,111,20,2058/1/31
7/4/2021,18,中環,74,16,81,121,64,33,2,127,19,2058/2/1
7/4/2021,19,中環,72,15,118,210,44,28,3,130,22,2058/2/2
7/4/2021,20,中環,59,20,79,111,61,32,2,115,26,2058/2/3
7/4/2021,21,中環,62,17,74,104,56,29,2,113,19,2058/2/4
7/4/2021,22,中環,48,16,50,66,70,28,2,116,19,2058/2/5
7/4/2021,23,中環,45,12,48,64,62,23,1,111,14,2058/2/6
7/4/2021,24,中環,43,11,54,78,54,25,2,112,15,2058/2/7
8/4/2021,1,中環,40,14,37,45,70,27,1,108,18,2058/2/8
8/4/2021,2,中環,38,9,28,31,78,19,1,103,15,2058/2/9
8/4/2021,3,中環,38,13,28,31,85,22,1,101,13,2058/2/10
8/4/2021,4,中環,36,10,20,21,85,21,1,98,19,2058/2/11
8/4/2021,5,中環,34,10,22,25,86,22,1,100,16,2058/2/12
8/4/2021,6,中環,33,14,26,28,89,27,1,99,13,2058/2/13
8/4/2021,7,中環,32,14,42,50,76,26,1,97,12,2058/2/14
8/4/2021,8,中環,40,11,73,103,48,27,2,104,12,2058/2/15
8/4/2021,9,中環,45,12,103,215,27,29,3,108,15,2058/2/16
8/4/2021,10,中環,46,15,82,135,40,32,3,115,16,2058/2/17
8/4/2021,11,中環,53,15,81,142,45,32,2,104,18,2058/2/18
8/4/2021,12,中環,46,15,64,89,60,32,2,114,20,2058/2/19
8/4/2021,13,中環,49,16,71,105,58,35,2,123,22,2058/2/20
8/4/2021,14,中環,60,17,65,93,65,36,2,121,24,2058/2/21
8/4/2021,15,中環,49,16,72,105,60,36,2,128,26,2058/2/22
8/4/2021,16,中環,47,15,81,139,53,34,2,133,26,2058/2/23
8/4/2021,17,中環,49,15,99,173,43,30,2,134,25,2058/2/24
8/4/2021,18,中環,55,15,109,188,39,31,3,123,24,2058/2/25
8/4/2021,19,中環,55,19,101,165,48,35,3,125,26,2058/2/26
8/4/2021,20,中環,54,21,91,133,60,36,3,120,27,2058/2/27
8/4/2021,21,中環,55,20,69,84,87,37,2,120,26,2058/2/28
8/4/2021,22,中環,47,22,59,70,92,42,3,108,26,2058/3/1
8/4/2021,23,中環,43,23,56,71,82,44,3,121,28,2058/3/2
8/4/2021,24,中環,50,23,50,62,58,44,3,121,30,2058/3/3
9/4/2021,1,中環,48,25,43,51,70,45,2,121,31,2058/3/4
9/4/2021,2,中環,39,21,30,34,95,40,2,110,25,2058/3/5
9/4/2021,3,中環,41,22,24,26,89,41,2,110,22,2058/3/6
9/4/2021,4,中環,53,23,27,35,62,41,2,118,21,2058/3/7
9/4/2021,5,中環,57,21,28,36,57,28,1,123,16,2058/3/8
9/4/2021,6,中環,45,22,27,31,78,27,1,114,17,2058/3/9
9/4/2021,7,中環,47,24,37,46,72,29,1,112,23,2058/3/10
9/4/2021,8,中環,52,25,62,89,52,33,1,111,24,2058/3/11
9/4/2021,9,中環,55,21,87,162,35,31,2,121,25,2058/3/12
9/4/2021,10,中環,60,21,74,128,33,29,2,134,25,2058/3/13
9/4/2021,11,中環,63,20,63,111,39,29,1,136,24,2058/3/14
